log_ingreso,ingreso,escolaridad,experiencia,experiencia_sq,mujer,urbano,horas_trabajo,edad
5.026513572686399,152.40075124757087,0,19,361,0,1,25,25
6.4630982355758695,641.0440886341439,1,45,2025,0,0,40,52
6.811501988107988,908.2339395633129,18,12,144,1,1,24,36
6.022739779846046,412.7077766154828,9,32,1024,1,0,22,47
6.139486453888412,463.8153191342526,3,22,484,1,1,39,31
5.901195683080869,365.47419803294343,3,28,784,0,1,49,37
6.505962351661625,669.1192876695173,12,24,576,0,0,31,42
7.225811515897688,1374.453554082635,8,43,1849,0,1,54,57
5.961212009576842,388.08019622877464,6,29,841,1,0,51,41
6.779479449172643,879.610722822154,15,10,100,0,1,38,31
7.5156847418487445,1836.6246595864257,17,20,400,0,0,34,43
5.8091703588534465,333.342456304647,2,47,2209,0,0,29,55
6.967200445588696,1061.2475675786686,9,25,625,0,1,45,40
6.527259339539945,683.5223394525182,15,18,324,0,1,25,39
6.053760594565843,425.71094988202464,2,28,784,0,0,45,36
6.8978982240997055,990.1913666545299,10,47,2209,0,0,21,63
5.599223004487422,270.2163689311511,9,5,25,1,1,51,20
6.563250488693965,708.5711579186682,15,38,1444,0,0,22,59
6.489165830128165,657.9742719152767,7,23,529,1,0,38,36
6.813646051325779,910.1833396179728,8,12,144,0,1,55,26
6.913087089426519,1005.3460498416963,14,25,625,0,1,39,45
6.075695544768356,435.15206502351236,2,29,841,0,0,49,37
6.053378473145633,425.5483076857693,3,53,2809,0,0,56,62
5.677900940784161,292.33515664543165,12,6,36,0,0,39,24
6.972176428702117,1066.5414778348413,11,14,196,0,1,53,31
5.385583517692061,218.23741235172787,8,12,144,1,0,36,26
7.138347305536815,1259.3453551673906,13,17,289,0,1,42,36
6.8885321817244005,980.9604882337454,18,40,1600,0,1,28,64
6.609366504443436,742.0128079773739,6,19,361,0,0,46,31
7.039679464443219,1141.0218099455274,15,34,1156,0,0,36,55
5.917530846794229,371.4933066097269,4,43,1849,0,1,36,53
5.639405275086325,281.29537535082727,9,42,1764,1,0,21,57
6.706138082431412,817.4077745746027,17,11,121,0,0,34,34
6.7539173362349585,857.4109594177874,10,31,961,0,1,30,47
5.964082229647183,389.19567186137766,6,14,196,1,0,56,26
6.515236765797473,675.353843286435,13,31,961,1,0,28,50
6.934322472898587,1026.9232479383656,17,19,361,1,1,33,42
6.565428940085712,710.1164282808639,10,15,225,1,1,27,31
7.018100615301726,1116.6636283891075,11,11,121,1,1,31,28
6.806517101689621,903.7177622007873,17,29,841,1,1,26,52
5.5481187925071085,256.754093577208,1,51,2601,0,0,22,58
6.0317289128107054,416.43438609521763,0,25,625,1,1,45,31
5.801650347099285,330.8451188872529,9,32,1024,1,0,22,47
4.856539373621291,128.5784692523504,0,52,2704,1,0,23,58
5.793922012073618,328.29809178348677,5,10,100,1,1,51,21
6.168749107664228,477.5883207146006,6,9,81,0,1,33,21
7.223274307990582,1370.9706998882511,16,23,529,0,1,22,45
6.78208592475466,881.906397202799,8,11,121,1,1,32,25
5.486259196698574,241.3526632134904,6,7,49,0,1,27,19
7.303634929042945,1485.6905040296897,16,36,1296,1,1,57,58
5.723543186413739,305.98717411397945,2,55,3025,0,1,21,63
7.39580507538237,1629.1359730596869,15,18,324,1,1,57,39
5.569267024463611,262.241811945172,4,48,2304,1,0,50,58
7.687839080297825,2181.6550834042696,17,10,100,0,1,58,33
5.930554303458735,376.36307537062424,0,40,1600,0,1,46,46
6.591327222692803,728.74743846873,3,38,1444,0,1,36,47
6.497674449003132,663.5966094684507,10,13,169,1,1,54,29
6.764605179215317,866.6239790753273,8,38,1444,1,1,43,52
6.347644205806093,571.1456213673522,7,15,225,0,1,20,28
6.302533869748426,545.9535341032135,7,50,2500,0,1,48,63
5.475684035008657,238.8137680503463,4,28,784,1,1,45,38
7.255980114300501,1416.5507045673755,11,21,441,1,1,54,38
5.824640000299736,338.5392371140997,0,16,256,0,1,43,22
7.687276223978768,2180.4274705718026,14,17,289,0,1,52,37
6.880577813507803,973.1885188365216,17,31,961,1,0,45,54
6.709778792506243,820.3891431509356,5,9,81,0,1,56,20
6.342104585850542,567.9904390099637,9,46,2116,1,1,58,61
7.06071923375952,1165.2829753014705,13,31,961,0,0,45,50
7.221962895629758,1369.1739703502544,7,13,169,1,0,57,26
5.738942725960856,310.7357044522202,2,18,324,0,0,57,26
6.673224583228041,790.9419549589968,18,0,0,1,1,30,21
7.083435006701967,1192.0562149449047,11,35,1225,0,1,48,52
7.0857736962635975,1194.8473268716796,11,17,289,0,1,48,34
6.834740943648814,929.587503983554,14,31,961,0,0,22,51
5.2955625175834315,199.4497884299378,6,29,841,1,0,28,41
6.646539770132286,770.1149351462338,3,40,1600,0,1,54,49
6.250076132684992,518.0522638768316,8,4,16,0,1,25,18
7.316451509672322,1504.854522428056,15,4,16,0,1,28,25
6.47185085558508,646.6795304145712,12,44,1936,0,1,27,62
6.265499085003333,526.1040911097502,3,31,961,0,0,46,40
6.401529516576027,602.7662741772101,8,50,2500,0,1,53,64
7.471713863692928,1757.6164206700605,17,34,1156,1,1,43,57
6.392975435814767,597.6321529378434,14,9,81,1,0,24,29
6.3296454734266385,560.9576841901168,14,9,81,1,1,29,29
5.640007626609176,281.4648650896172,5,52,2704,1,1,39,63
6.861804924920067,955.0893773216646,10,48,2304,0,1,41,64
6.333587222820774,563.1732024421594,7,19,361,1,1,31,32
7.904932749441665,2710.6202153500176,16,36,1296,0,1,48,58
6.879537939181968,972.1770510724103,16,14,196,0,1,50,36
6.871202195960101,964.1069148293611,17,20,400,0,1,25,43
5.783444434619901,324.8762805487467,3,37,1369,0,1,26,46
7.198815650085444,1337.8453487118375,14,19,361,0,1,52,39
5.554875213219296,258.4947057857197,1,50,2500,0,0,34,57
6.151316575064122,469.33489481461606,1,31,961,1,1,32,38
7.051546289877373,1154.6427755478264,9,40,1600,0,1,43,55
6.386821179999303,593.9654662220705,2,29,841,1,1,49,37
7.235890107677859,1388.376152616318,7,33,1089,0,1,52,46
5.724918133399249,306.4081796204329,6,9,81,0,1,39,21
6.356357896843777,576.144154056708,11,7,49,0,0,38,24
7.51765158900605,1840.2405743873674,18,21,441,0,1,38,45
6.893794748091536,986.1364654228012,14,25,625,0,0,57,45
6.309752047978564,549.9085809621412,13,2,4,1,1,43,21
6.535538829893523,689.2050485737253,15,18,324,1,0,24,39
6.4843538565094905,654.8157225997489,13,10,100,0,0,41,29
6.111973627360986,451.2283936356805,2,54,2916,0,1,41,62
6.470765429788278,645.9779885746775,17,0,0,1,1,47,20
6.632386182162672,759.291819302957,5,28,784,0,1,36,39
7.645995370286982,2092.25010330275,16,39,1521,0,0,50,61
6.619820053099878,749.8101589576108,13,0,0,0,1,26,19
6.963646188349698,1057.4823160293092,13,22,484,1,0,36,41
5.495998231729711,243.71468850935864,12,33,1089,1,0,31,51
5.715164787776063,303.4342014369903,2,36,1296,1,1,26,44
6.781504720527915,881.3939784015621,12,40,1600,0,1,48,58
6.269537779797032,528.2331614020633,1,11,121,0,1,27,18
5.6120295111070835,273.6991501793645,8,11,121,0,0,23,25
7.370426545188913,1588.3111250445781,12,22,484,1,1,59,40
6.189012467070382,487.3645799206365,7,42,1764,1,1,35,55
6.5235070972559965,680.962403781348,15,2,4,0,1,35,23
6.344864767753175,569.5603615798024,2,31,961,0,1,41,39
7.5915069689466534,1981.2970182377558,12,24,576,0,1,30,42
5.632053392597037,279.23490824320095,3,26,676,0,0,30,35
7.138711675563941,1259.8043064775864,17,11,121,0,1,24,34
6.180189116221033,483.08330660399537,1,22,484,0,0,57,29
5.932526478269024,377.1060615558936,14,3,9,1,1,31,23
7.1145286583643825,1229.7038639521713,16,21,441,0,0,59,43
6.669462389752829,787.9718688193668,9,29,841,0,1,44,44
5.666007760334039,288.87895522832326,0,19,361,0,0,32,25
5.998555678896083,402.8465333588847,5,25,625,0,1,45,36
6.022858572139988,412.75680603109544,2,51,2601,0,1,30,59
6.401457759760741,602.7230231408101,18,0,0,1,1,59,18
6.530096448023535,685.4643199826072,6,34,1156,0,1,42,46
6.1967289289581755,491.13985728616814,12,44,1936,1,1,32,62
7.693837337320831,2194.7805368984145,12,34,1156,0,1,52,52
7.385468952237745,1612.3837486938082,16,35,1225,0,0,47,57
5.534692726656013,253.3299341405542,0,25,625,0,1,23,31
7.46978281071226,1754.2256451792878,13,33,1089,1,1,47,52
5.4859159247774585,241.26982783946508,2,54,2916,0,0,53,62
6.893478218451286,985.8243733979577,13,18,324,0,1,29,37
6.0043082384033815,405.17061030077997,0,24,576,0,1,27,30
6.466483830992942,643.2180826182273,15,34,1156,1,0,28,55
6.676076481068334,793.2008601645464,9,48,2304,0,1,37,63
6.249008590571241,517.4995163611393,12,7,49,0,1,21,25
5.876552666943088,356.57787776213155,3,51,2601,0,1,37,60
7.2088143133837415,1351.289111727505,8,23,529,0,1,59,37
6.968340766669194,1062.4584208011245,13,31,961,0,1,21,50
6.4428714961869,628.2081095378778,3,34,1156,0,1,41,43
6.673624771169495,791.2585437350411,9,41,1681,1,1,35,56
6.58622326934577,725.0374214717809,7,25,625,0,1,56,38
5.587372114113077,267.0329647101241,2,51,2601,1,0,51,59
5.848226141183299,346.6189816881125,6,48,2304,1,1,29,60
6.760979823609464,863.4878472061473,9,43,1849,0,0,53,58
6.5086560787264975,670.9241422057368,2,18,324,1,1,35,26
5.907260792502557,367.69757473062134,1,34,1156,1,0,53,41
5.99423464582191,401.10957559301056,14,34,1156,1,1,56,54
6.741369508360947,846.7195316576306,8,44,1936,1,1,59,58
6.944697341146791,1037.632900892403,14,14,196,1,1,53,34
7.334590528943264,1532.4001779373484,16,19,361,0,0,32,41
6.909650946063215,1001.8974649938214,6,26,676,1,1,56,38
8.406956786176924,4478.111902221763,17,33,1089,0,1,31,56
6.772467492125145,873.4645039095681,14,38,1444,1,1,34,58
7.702512172064428,2213.9027163113997,17,33,1089,0,1,49,56
6.667576404564994,786.4871660501416,11,13,169,1,1,50,30
6.228780066216898,507.13643310493916,7,15,225,0,0,48,28
5.844525326642918,345.33857984695265,1,56,3136,1,1,53,63
5.8191199742785065,336.6756400003911,1,29,841,1,1,51,36
5.91250956736098,369.6326103570851,4,18,324,1,1,42,28
5.432810270647855,228.79130831443283,0,24,576,1,0,29,30
6.185280581724952,485.5491807246935,3,54,2916,0,1,27,63
6.27878602784875,533.1410524236611,5,51,2601,1,1,40,62
5.646820845393686,283.38909444989,12,0,0,1,1,30,18
6.567094863852601,711.300414057191,18,33,1089,1,1,31,57
6.374848259661462,586.8963683310673,10,45,2025,1,0,58,61
7.477839911164882,1768.4167100668524,12,18,324,0,1,38,36
6.567320994016572,711.4612787239454,7,16,256,0,0,53,29
6.60564900134723,739.259493963839,6,13,169,0,1,57,25
6.775606713149162,876.2108104202046,12,7,49,1,1,53,25
5.510007141077171,247.1528919991968,0,56,3136,0,1,45,62
6.363178829395942,580.0874275848097,5,18,324,1,0,59,29
6.310535514477324,550.3395847291652,6,38,1444,0,1,35,50
6.1186204748218405,454.23762982600647,15,41,1681,1,0,38,62
6.608918670008522,741.68058348715,14,23,529,1,0,48,43
6.6474577611717915,770.8222183462383,1,49,2401,0,1,57,56
7.125617080817564,1243.415218043752,15,24,576,1,1,55,45
6.178529293708138,482.282139137924,16,0,0,1,0,40,22
6.440151516201731,626.5017177811586,14,5,25,0,1,29,25
5.985648500916189,397.6803337052676,2,34,1156,0,0,42,42
6.910819657920434,1003.0690789470785,3,35,1225,0,1,26,44
7.085375788998233,1194.3719830169741,11,46,2116,1,1,57,63
6.2129327825507605,499.1630433434256,4,30,900,0,1,24,40
7.022502665504688,1121.5900730139756,16,25,625,0,1,38,47
5.830112297410254,340.39690261612844,5,51,2601,0,1,52,62
6.355453804543789,575.6235019575832,9,49,2401,0,1,43,64
6.608673534123006,741.4987932431136,17,17,289,1,0,42,40
5.88492462128956,359.5756626252793,9,49,2401,1,0,41,64
6.107197296339138,449.0783162893195,5,26,676,0,1,55,37
6.122878900390677,456.1760914310486,5,24,576,1,1,40,35
5.922438406552814,373.32091308780537,14,15,225,1,0,37,35
6.370164352037854,584.1538278742958,3,10,100,0,1,57,19
6.919321796676704,1011.6336685109851,15,0,0,0,0,46,21
7.150758057296992,1275.07216666548,7,34,1156,1,1,56,47
5.758392486205145,316.8385969117233,6,38,1444,1,0,44,50
7.123286480982969,1240.5206890468303,18,29,841,1,1,58,53
6.9346057938495935,1027.2142380294306,16,13,169,0,1,49,35
6.9779653487056885,1072.733506417528,12,36,1296,1,1,33,54
6.537003298664949,690.2151072636553,14,16,256,1,1,53,36
5.714528829584774,303.24129131895586,1,57,3249,1,1,51,64
6.620272247707694,750.1492957405108,9,30,900,1,1,50,45
6.1339337643222,461.24703369578054,12,39,1521,1,1,21,57
7.307233785863095,1491.0469241460225,17,14,196,1,0,58,37
6.653354564714272,775.3810335427752,10,34,1156,0,1,54,50
6.532153672151715,686.8759252170095,12,11,121,1,1,42,29
6.728247410281624,835.681375190821,18,8,64,0,1,25,32
5.920159321840348,372.47105192260204,4,48,2304,1,1,40,58
6.0161185714481205,409.9841791226564,2,48,2304,0,0,45,56
6.136076280183128,462.23632218598686,18,0,0,1,0,49,19
5.714561134548841,303.2510876762103,12,28,784,0,0,49,46
6.10844593156228,449.6394015154774,4,48,2304,1,0,27,58
6.035620622020328,418.05818525844353,11,10,100,0,0,58,27
6.5700227123096875,713.3860455936639,13,0,0,0,1,52,19
5.959797109274094,387.53148971568555,5,17,289,1,1,29,28
6.230303951427664,507.90983995715146,8,16,256,1,1,37,30
7.011690921058124,1109.5290456317211,16,5,25,0,0,55,27
6.322306319202731,556.8557998254365,7,18,324,0,1,30,31
6.8232700913716,918.9852676437114,12,17,289,0,1,27,35
5.667983890732154,289.4503821342091,4,16,256,1,0,20,26
7.326246329833361,1519.6667248517094,16,34,1156,1,1,27,56
5.41496590548231,224.7448829796,2,37,1369,1,0,24,45
6.157286651339758,472.14524057761395,5,9,81,0,0,20,20
6.500660638213579,665.5811962047167,13,18,324,0,0,22,37
6.446375582036307,630.4132659573393,14,3,9,1,0,46,23
7.011600848972457,1109.4291125371324,13,25,625,0,0,42,44
5.766245111936811,319.3364061759277,10,3,9,1,0,58,19
6.609525403715194,742.1307226402257,10,30,900,0,1,59,46
6.242705679927823,514.2480208585621,8,41,1681,1,0,30,55
5.178188956227853,177.3613108583794,5,9,81,1,0,30,20
6.864219633076044,957.398426148318,14,13,169,0,1,55,33
6.728704961222645,836.0638294799206,11,30,900,1,1,57,47
6.941725057321857,1034.5533403360664,5,46,2116,0,1,50,57
6.346208723128574,570.3263398944047,0,13,169,0,1,43,19
6.604945263842417,738.7394323470428,15,13,169,0,1,38,34
6.202976675134105,494.2179801037061,14,38,1444,0,0,51,58
6.24061274701027,513.1728597604144,1,22,484,0,1,59,29
6.959414933796171,1053.0172921522742,16,30,900,1,1,57,52
6.64340021035549,767.7009047515941,2,52,2704,0,1,36,60
6.367049625264166,582.337178957861,2,10,100,0,1,54,18
5.887338722316131,360.44476322779656,4,52,2704,0,1,31,62
6.588955067777241,727.0207854043141,16,10,100,0,1,34,32
7.491015679296319,1791.8711343182,16,21,441,0,0,58,43
5.93005788057838,376.17628649566086,5,43,1849,0,0,32,54
5.473905629835174,238.3894378371065,0,32,1024,1,0,49,38
6.389193920173999,595.3764652512177,6,36,1296,1,1,38,48
6.051259761836283,424.6476481293117,14,22,484,1,0,28,42
6.4994627090476715,664.7843544527825,6,28,784,0,0,47,40
6.966939298880226,1060.9704624536446,18,17,289,1,0,44,41
6.668951335369203,787.5692752240059,10,39,1521,0,1,59,55
7.070655065118731,1176.9187402046084,13,26,676,0,1,23,45
7.162808484332636,1290.530282162292,12,20,400,0,1,56,38
5.601990529733496,270.96523532942587,8,46,2116,0,0,26,60
6.22571196325465,505.5828707755314,8,21,441,1,1,23,35
7.119929206971602,1236.3629044932413,15,32,1024,0,1,42,53
6.352640960495486,574.0066378753585,11,35,1225,1,1,25,52
6.6304495288334415,757.822757264349,9,47,2209,0,0,28,62
5.54292423127198,255.42382678317782,5,15,225,1,0,28,26
7.419282835954555,1667.8369660319875,17,32,1024,1,0,40,55
4.82988625948534,125.19671990554968,1,40,1600,0,0,22,47
6.342845269164189,568.4112958920438,8,47,2209,1,1,32,61
7.032587865633593,1132.9587647685203,18,27,729,1,1,57,51
5.743335438163211,312.103679333157,5,38,1444,1,0,37,49
5.265133918258588,193.47221651494496,1,13,169,1,0,50,20
6.392039737049426,597.0732108117211,14,0,0,1,0,48,20
6.666918875188268,785.9701976136383,16,23,529,0,1,21,45
7.605002855198,2008.2176275602656,15,40,1600,1,1,50,61
7.012134681608783,1110.0215201142757,7,19,361,0,1,57,32
6.3981957478295675,600.7601366682221,9,43,1849,0,1,26,58
6.5398316335260915,692.1700299980799,9,25,625,1,1,59,40
7.457885630154926,1733.4789641568757,17,34,1156,0,0,29,57
6.354178071575371,574.889628291686,9,13,169,0,0,32,28
6.962497247920095,1056.2680295478265,8,35,1225,0,1,20,49
7.698264272459255,2204.5182261345976,18,29,841,0,1,56,53
6.205884455312972,495.65714872925713,0,44,1936,0,0,44,50
6.442573344307182,628.0208360285269,3,32,1024,1,1,49,41
5.9619274582596375,388.357947040364,2,48,2304,0,0,21,56
6.647820783808309,771.102095057946,9,36,1296,1,1,55,51
7.184417639245737,1318.7210432335862,11,28,784,0,1,43,45
6.80195817576188,899.6071569552456,17,31,961,1,1,31,54
5.557691785562718,259.22380111783343,5,13,169,1,1,24,24
5.932935463509271,377.2603239124408,1,14,196,0,1,34,21
6.361454611579063,579.0880922902599,9,39,1521,1,0,26,54
5.469829232495202,237.41964573871547,1,11,121,1,1,21,18
5.088023659501615,162.069241324811,8,4,16,1,0,22,18
6.225493196784012,505.4722782926817,9,49,2401,0,0,23,64
5.976911178711039,394.2208079989715,1,30,900,1,1,35,37
6.930133705178812,1022.630701503023,7,23,529,1,1,46,36
7.469469627944491,1753.676337957707,16,24,576,0,0,41,46
7.179305568845672,1311.9968503400094,16,5,25,0,1,22,27
5.20475241356847,182.13577283989457,3,26,676,0,0,36,35
8.073484274991802,3208.2608402691108,17,22,484,0,1,41,45
6.439312883539151,625.9765332267059,11,35,1225,1,0,26,52
6.907481102356701,999.7258609575397,16,38,1444,0,0,49,60
6.064703985622434,430.39525563004867,8,50,2500,0,1,27,64
6.832302168187966,927.3232109635184,18,24,576,1,1,38,48
6.658176370077884,779.1287982037958,13,25,625,0,1,26,44
6.713051493052254,823.0784293615775,13,9,81,0,1,20,28
6.91241003488962,1004.6656061122476,16,33,1089,0,0,35,55
6.28523771611378,536.5918320025692,1,15,225,0,1,59,22
6.479143468418468,651.4127516552347,7,12,144,0,1,50,25
6.744170550266321,849.0945532625875,4,41,1681,0,0,58,51
6.244523034817658,515.1834417522676,6,17,289,0,0,46,29
6.2298660194903555,507.68745871443934,15,34,1156,1,1,29,55
5.92350524824864,373.71939992720405,15,0,0,1,0,53,18
7.50146874757534,1810.6999234956513,16,26,676,0,1,33,48
6.0633090128612075,429.7952845408398,6,9,81,1,0,21,21
6.661398245826781,781.6431025971972,7,49,2401,1,1,58,62
6.8658656768719855,958.97564361632,7,9,81,0,0,41,22
5.724674924696452,306.33366754590094,10,31,961,1,0,45,47
6.6346573967714715,761.0182938302279,14,21,441,1,1,24,41
6.611367703664104,743.4992102278751,17,0,0,0,1,57,20
6.500698060816675,665.6061044517133,5,17,289,0,1,35,28
7.091904190667371,1202.1948306260226,11,45,2025,0,0,31,62
5.949379912981966,383.5154523602827,14,1,1,0,0,36,21
6.431639173084206,621.1913540803375,5,32,1024,1,0,44,43
7.455845706234648,1729.9464032553356,17,21,441,1,0,43,44
6.02233782975069,412.5419220201862,8,49,2401,0,0,30,63
6.669371360348773,787.9001434743423,7,47,2209,1,0,37,60
6.41555968678288,611.2827919932811,13,25,625,1,0,55,44
7.45110266928417,1721.7606315969315,18,35,1225,0,1,22,59
7.243840466302625,1399.4582358304692,18,0,0,1,0,38,23
5.903828453081279,366.43767528792836,7,19,361,1,1,25,32
5.847159318753306,346.2493979589445,1,40,1600,0,0,42,47
6.441598356728846,627.4088219160235,3,50,2500,0,1,59,59
6.158384647665546,472.66393902939177,5,43,1849,0,1,26,54
6.6896023023636735,804.002438684203,2,46,2116,0,1,28,54
5.738776214193123,310.6839676082905,2,51,2601,0,0,21,59
8.118331530522301,3355.417660140782,18,30,900,0,1,30,54
6.833825176188581,928.7366076670114,10,36,1296,0,0,22,52
6.1755926736377855,480.8679372317184,9,25,625,1,1,49,40
6.779154059735717,879.3245533451279,11,6,36,0,1,27,23
6.816734322102625,912.9985770975991,13,2,4,0,1,56,21
6.853888247635508,947.5580936491453,17,12,144,1,1,40,35
6.705930738978605,817.2383079937712,8,12,144,1,1,27,26
6.927253474376163,1019.6895267211861,14,26,676,0,1,30,46
6.294681747283509,541.6834267360013,2,22,484,0,1,53,30
7.315731600754202,1503.7715541029377,10,48,2304,1,1,58,64
6.600620408198736,735.5513898248884,9,19,361,0,1,35,34
7.231131193020884,1381.7846855487462,17,39,1521,0,0,26,62
6.003315673090544,404.76865152538335,3,40,1600,0,1,23,49
7.027937841521676,1127.7027090582824,12,21,441,0,1,51,39
6.169336290447702,477.8688347025449,5,10,100,0,1,56,21
6.194898845759965,490.2418524477942,12,4,16,0,1,41,22
5.74476626950355,312.55056669296033,4,44,1936,1,1,26,54
6.8169249688569495,913.1726539060878,13,39,1521,1,1,32,58
5.885167310532308,359.6629383605652,12,12,144,1,0,37,30
